UserId,ActivityCount,ActivityKeep,ActivityUsed,IntegralCurrentPoints,IntegralUsed,IngegralTotal,IntegralFrequency,IntegralAvgPointsDay,IntegralScanCount,IntegralScanTotal,IntegralScanFrequency,IntegralCheckinCount,IntegralCheckinFrequency,LoyaltyIsAutoLost,OrderCount,OrderFrequency,OrderItemCount,OrderAvgPrice,OrderProvinceCity,OrderAvgPoint,BabyCount,User_iCreator,ClientCode,MemberState
86381,0,0.0,0.0,0.0,0.0,10678,0.392,5.972035794,56,10678,3916.084,0,0.0,1,3,19.66699981689453,3,0,-1,3456,0.0,4.0,2995.0,4
86394,0,0.0,0.0,0.0,0.0,3522,2.545,2.898765432,28,3522,25454.545,0,0.0,1,1,0.0,1,0,-1,3336,0.0,4.0,22729.0,4
86396,0,0.0,0.0,0.0,0.0,3336,0.0,1.996409335,12,3336,0.0,0,0.0,1,1,0.0,1,0,-1,3336,0.0,4.0,3033.0,4
86399,0,0.0,0.0,0.0,0.0,3586,0.0,7.439834024,15,3586,0.0,0,0.0,1,1,0.0,1,0,-1,3576,1.0,1143.0,2952.0,4
86408,0,0.0,0.0,0.0,0.0,3464,0.0,2.130381303,13,3464,0.0,0,0.0,1,1,0.0,1,0,-1,3456,0.0,4.0,3064.0,4
86414,0,0.0,0.0,0.0,0.0,5069,0.386,12.898218829,27,5069,3857.143,0,0.0,1,2,35.0,2,0,-1,3456,1.0,3728.0,16910.0,4
86417,0,0.0,0.0,0.0,0.0,2976,0.0,1.791691751,12,2976,0.0,0,0.0,1,1,0.0,1,0,-1,7152,0.0,4.0,2999.0,4
86426,0,0.0,0.0,0.0,0.0,3417,3.75,8.921671018,15,3417,37500.0,0,0.0,1,3,2.0,3,0,-1,1704,1.0,4661.0,15606.0,4
86430,0,0.0,0.0,0.0,0.0,10656,2.192,28.568364611,114,10656,21923.076,0,0.0,1,1,0.0,2,0,-1,5184,1.0,9497.0,22563.0,4
86444,0,0.0,0.0,0.0,0.0,10561,1.864,10.273346303,110,10561,18644.068,0,0.0,1,2,18.5,3,0,-1,4500,0.0,4.0,3050.0,4
86449,0,0.0,0.0,0.0,0.0,3385,0.0,1.882647385,24,3385,0.0,0,0.0,1,1,0.0,1,0,-1,3060,0.0,4.0,3038.0,4
86454,0,0.0,0.0,0.0,0.0,3299,0.0,8.145679012,15,3299,0.0,0,0.0,1,1,0.0,1,0,-1,3336,1.0,14097.0,19134.0,4
86469,0,0.0,0.0,0.0,0.0,6994,0.737,17.796437659,28,6994,7368.421,0,0.0,1,1,0.0,1,0,-1,6432,1.0,8433.0,4087.0,4
86473,0,0.0,0.0,0.0,0.0,3491,0.0,6.995991983,13,3491,0.0,0,0.0,1,1,0.0,2,0,-1,2100,1.0,3733.0,16906.0,4
86477,0,0.0,0.0,0.0,0.0,5290,0.26,11.941309255,20,5290,2597.403,0,0.0,1,1,0.0,1,0,-1,2976,1.0,9552.0,13404.0,4
86482,0,0.0,0.0,0.0,0.0,16140,0.11,15.777126099,65,16120,1097.973,2,18.5,1,4,164.75,4,0,-1,3612,1.0,3669.0,17195.0,4
86493,0,0.0,0.0,0.0,0.0,2291,0.0,5.699004975,9,2291,0.0,0,0.0,1,1,0.0,1,0,-1,3336,1.0,3243.0,17398.0,4
86496,0,0.0,0.0,0.0,0.0,3058,0.0,1.71412556,11,3058,0.0,0,0.0,1,1,0.0,1,0,-1,864,0.0,4.0,3050.0,4
86497,0,0.0,0.0,0.0,0.0,3406,0.0,1.992978349,12,3406,0.0,0,0.0,1,1,0.0,1,0,-1,3336,0.0,4.0,3064.0,4
86503,0,0.0,0.0,0.0,0.0,3554,0.0,7.388773388,13,3554,0.0,0,0.0,1,1,0.0,3,0,-1,2500,1.0,968.0,3064.0,4
86514,0,0.0,0.0,0.0,0.0,19081,0.105,17.006238859,68,19061,1047.766,2,134.5,1,4,150.25,4,0,-1,3426,1.0,3670.0,17194.0,4
86526,0,0.0,0.0,0.0,0.0,3560,0.0,2.125373134,25,3560,0.0,0,0.0,1,1,0.0,1,0,-1,3456,0.0,4.0,3064.0,4
86530,0,0.0,0.0,0.0,0.0,13217,0.132,5.609932088,85,13217,1315.789,0,0.0,1,4,6.5,4,0,-1,3624,0.0,4.0,3064.0,4
86531,0,0.0,0.0,0.0,0.0,3310,0.0,1.993975903,18,3310,0.0,0,0.0,1,1,0.0,1,0,-1,3216,0.0,4.0,3064.0,4
86536,0,0.0,0.0,0.0,0.0,3481,0.0,1.937117417,13,3481,0.0,0,0.0,1,1,0.0,1,0,-1,3336,0.0,4.0,25839.0,4
86554,0,0.0,0.0,0.0,0.0,3456,0.0,7.2,26,3456,0.0,0,0.0,1,1,0.0,1,0,-1,3456,1.0,1163.0,2932.0,4
86557,0,0.0,0.0,0.0,0.0,6011,0.049,7.286060606,24,6001,490.798,1,0.0,1,1,0.0,2,0,-1,1944,1.0,0.0,2854.0,4
86564,0,0.0,0.0,0.0,0.0,3472,0.0,6.916334661,14,3472,0.0,0,0.0,1,1,0.0,1,0,-1,3216,1.0,4311.0,15753.0,4
86566,0,0.0,0.0,0.0,0.0,6882,0.674,4.533596837,29,6882,6744.186,0,0.0,1,1,0.0,1,0,-1,6672,0.0,4.0,3003.0,4
86572,0,0.0,0.0,0.0,0.0,3472,0.0,8.925449871,14,3472,0.0,0,0.0,1,2,21.5,2,0,-1,2160,1.0,3747.0,16898.0,4
86573,0,0.0,0.0,0.0,0.0,3391,0.0,7.922897196,13,3391,0.0,0,0.0,1,1,0.0,1,0,-1,3336,1.0,10462.0,13221.0,4
86582,0,0.0,0.0,0.0,0.0,1728,0.0,4.59574468,6,1728,0.0,0,0.0,1,1,0.0,1,0,-1,2232,1.0,1137.0,2946.0,4
86588,0,0.0,0.0,0.0,0.0,3456,0.0,2.001158077,12,3456,0.0,0,0.0,1,1,0.0,1,0,-1,3456,0.0,4.0,3021.0,4
86599,0,0.0,0.0,0.0,0.0,10193,0.868,13.663538873,46,10183,8679.245,1,0.0,1,3,17.66699981689453,3,0,-1,3336,1.0,6248.0,25839.0,4
86602,0,0.0,0.0,0.0,0.0,3336,0.0,6.964509394,12,3336,0.0,0,0.0,1,1,0.0,2,0,-1,1920,1.0,991.0,3052.0,4
86603,0,0.0,0.0,0.0,0.0,3977,0.333,6.96497373,21,3977,3333.333,0,0.0,1,2,8.0,2,0,-1,2106,1.0,1211.0,2908.0,4
86608,0,0.0,0.0,0.0,0.0,3456,0.0,1.953646127,12,3456,0.0,0,0.0,1,1,0.0,1,0,-1,3456,0.0,4.0,3052.0,4
8661,0,0.0,0.0,0.0,0.0,258,0.0,0.198920585,1,258,0.0,0,0.0,1,0,0.0,0,0,-1,0,1.0,3042.0,21558.0,2
86618,0,0.0,0.0,0.0,0.0,3336,0.0,6.964509394,12,3336,0.0,0,0.0,1,1,0.0,1,0,-1,3576,1.0,991.0,3052.0,4
86619,0,0.0,0.0,0.0,0.0,2117,0.0,2.438940092,29,2117,0.0,0,0.0,1,1,0.0,1,0,-1,1824,0.0,4.0,3067.0,4
86622,0,0.0,0.0,0.0,0.0,6035,0.776,13.034557235,45,6035,7758.621,0,0.0,1,1,0.0,1,0,-1,2976,1.0,1282.0,2862.0,4
86639,0,0.0,0.0,0.0,0.0,2976,0.0,7.650385604,12,2976,0.0,0,0.0,1,1,0.0,1,0,-1,2976,1.0,4148.0,16739.0,4
86640,0,0.0,0.0,0.0,0.0,3495,0.0,5.943877551,13,3495,0.0,0,0.0,1,2,25.0,3,0,-1,7548,1.0,1289.0,22586.0,4
86642,0,0.0,0.0,0.0,0.0,3490,0.0,6.166077738,15,3490,0.0,0,0.0,1,1,0.0,1,0,-1,3336,1.0,1042.0,22597.0,4
86651,0,0.0,0.0,0.0,0.0,10516,0.609,17.793570219,39,10516,6093.75,0,0.0,1,4,14.0,5,0,-1,4990,1.0,1289.0,22586.0,4
86657,0,0.0,0.0,0.0,0.0,3354,0.0,8.967914438,13,3354,0.0,0,0.0,1,1,0.0,2,0,-1,3216,1.0,1049.0,3011.0,4
86661,0,0.0,0.0,0.0,0.0,3384,0.0,9.072386058,13,3384,0.0,0,0.0,1,1,0.0,1,0,-1,3336,1.0,993.0,3054.0,4
86662,0,0.0,0.0,0.0,0.0,3358,0.0,9.051212938,13,3358,0.0,0,0.0,1,1,0.0,1,0,-1,3336,1.0,9597.0,13356.0,4
86667,0,0.0,0.0,0.0,0.0,10280,0.833,25.829145728,45,10280,8333.333,0,0.0,1,1,0.0,1,0,-1,14880,1.0,9577.0,13383.0,4
86673,0,0.0,0.0,0.0,0.0,3490,0.0,6.724470134,12,3490,0.0,0,0.0,1,1,0.0,1,0,-1,3336,1.0,1042.0,22597.0,4
86675,0,0.0,0.0,0.0,0.0,3423,0.0,8.732142857,13,3423,0.0,0,0.0,1,1,0.0,1,0,-1,3336,1.0,9576.0,13382.0,4
86693,0,0.0,0.0,0.0,0.0,4915,0.238,5.80283353,20,4915,2380.952,0,0.0,1,2,28.0,2,0,-1,2286,1.0,1075.0,3007.0,4
86703,0,0.0,0.0,0.0,0.0,3386,0.0,8.84073107,12,3386,0.0,0,0.0,1,1,0.0,2,0,-1,2100,1.0,5349.0,9640.0,4
86722,0,0.0,0.0,0.0,0.0,3336,0.0,3.843317972,12,3336,0.0,0,0.0,1,1,0.0,1,0,-1,3336,0.0,4.0,3067.0,4
86739,0,0.0,0.0,0.0,0.0,2520,0.0,5.407725321,35,2520,0.0,0,0.0,1,1,0.0,1,0,-1,2976,1.0,1282.0,2862.0,4
86761,0,0.0,0.0,0.0,0.0,3260,0.0,9.005524861,23,3260,0.0,0,0.0,1,1,0.0,1,0,-1,3336,1.0,1477.0,18755.0,4
86773,0,0.0,0.0,0.0,0.0,14150,1.385,30.364806866,151,14150,13853.211,0,0.0,1,1,0.0,2,0,-1,5082,1.0,3499.0,17268.0,4
86775,0,0.0,0.0,0.0,0.0,2805,0.0,1.639392168,11,2805,0.0,0,0.0,1,1,0.0,2,0,-1,2664,0.0,4.0,3066.0,4
86783,0,0.0,0.0,0.0,0.0,17342,1.274,37.214592274,149,17342,12735.043,0,0.0,1,1,0.0,3,0,-1,3488,1.0,3499.0,17268.0,4
86790,0,0.0,0.0,0.0,0.0,6323,0.75,14.773364485,48,6323,7500.0,0,0.0,1,1,0.0,2,0,-1,9648,1.0,1061.0,2996.0,4
86791,0,0.0,0.0,0.0,0.0,6492,0.558,15.168224299,24,6492,5581.395,0,0.0,1,1,0.0,1,0,-1,23352,1.0,1061.0,2996.0,4
86793,0,0.0,0.0,0.0,0.0,3572,0.0,9.22997416,14,3572,0.0,0,0.0,1,1,0.0,3,0,-1,2536,1.0,8478.0,4051.0,4
86808,0,0.0,0.0,0.0,0.0,3406,0.0,2.584218512,12,3406,0.0,0,0.0,1,1,0.0,1,0,-1,3336,0.0,4.0,3009.0,4
86827,0,0.0,0.0,0.0,0.0,3568,16.333,9.389473684,49,3568,163333.328,0,0.0,1,2,1.0,2,0,-1,912,1.0,3223.0,18585.0,4
86829,0,0.0,0.0,0.0,0.0,1006,0.0,2.619791666,4,1006,0.0,0,0.0,1,1,0.0,1,0,-1,912,1.0,3924.0,16827.0,4
86852,0,0.0,0.0,0.0,0.0,8393,0.124,10.49125,60,8383,1239.669,1,0.0,1,1,0.0,1,0,-1,1116,1.0,4971.0,15215.0,4
86856,0,0.0,0.0,0.0,0.0,10234,0.731,28.115384615,38,10234,7307.692,0,0.0,1,1,0.0,1,0,-1,16080,1.0,9561.0,13391.0,4
86884,0,0.0,0.0,0.0,0.0,3532,0.0,8.593673965,14,3532,0.0,0,0.0,1,1,0.0,1,0,-1,5952,1.0,9574.0,13380.0,4
86886,0,0.0,0.0,0.0,0.0,3456,0.0,5.847715736,12,3456,0.0,0,0.0,1,1,0.0,1,0,-1,3576,1.0,1075.0,3007.0,4
86900,0,0.0,0.0,0.0,0.0,3456,0.0,5.837837837,12,3456,0.0,0,0.0,1,2,11.0,2,0,-1,2346,1.0,1075.0,3007.0,4
86901,0,0.0,0.0,0.0,0.0,3456,0.0,5.847715736,12,3456,0.0,0,0.0,1,1,0.0,1,0,-1,3456,1.0,1075.0,3007.0,4
86902,0,0.0,0.0,0.0,0.0,6297,0.4,13.426439232,24,6297,4000.0,0,0.0,1,1,0.0,2,0,-1,3396,1.0,993.0,3054.0,4
86923,0,0.0,0.0,0.0,0.0,3315,0.0,5.628183361,13,3315,0.0,0,0.0,1,1,0.0,1,0,-1,3648,1.0,971.0,3066.0,4
86927,0,0.0,0.0,0.0,0.0,3496,0.0,2.614809274,18,3496,0.0,0,0.0,1,1,0.0,1,0,-1,3456,0.0,4.0,3064.0,4
86928,0,0.0,0.0,0.0,0.0,5553,0.688,15.008108108,22,5553,6875.0,0,0.0,1,2,1.0,2,0,-1,4008,1.0,3737.0,16904.0,4
86931,0,0.0,0.0,0.0,0.0,6312,24.0,2.645431684,24,6312,240000.0,0,0.0,1,0,0.0,0,0,-1,0,0.0,4.0,3068.0,4
86937,0,0.0,0.0,0.0,0.0,3456,0.0,7.215031315,12,3456,0.0,0,0.0,1,1,0.0,1,0,-1,3336,1.0,991.0,3052.0,4
86939,0,0.0,0.0,0.0,0.0,3060,0.0,1.740614334,12,3060,0.0,0,0.0,1,1,0.0,1,0,-1,3060,0.0,4.0,3052.0,4
86954,0,0.0,0.0,0.0,0.0,6854,0.536,17.440203562,30,6854,5357.143,0,0.0,1,3,8.0,5,0,-1,5294,1.0,10393.0,22548.0,4
86971,0,0.0,0.0,0.0,0.0,3216,0.0,3.705069124,12,3216,0.0,0,0.0,1,1,0.0,1,0,-1,3648,0.0,4.0,3067.0,4
86972,0,0.0,0.0,0.0,0.0,6100,0.667,12.923728813,26,6100,6666.667,0,0.0,1,2,0.0,2,0,-1,3516,1.0,4420.0,15729.0,4
86977,0,0.0,0.0,0.0,0.0,3108,0.0,1.742152466,26,3108,0.0,0,0.0,1,1,0.0,1,0,-1,3336,0.0,4.0,3056.0,4
86991,0,0.0,0.0,0.0,0.0,3336,0.0,3.843317972,12,3336,0.0,0,0.0,1,1,0.0,1,0,-1,3096,0.0,4.0,3067.0,4
86996,0,0.0,0.0,0.0,0.0,3456,0.0,7.215031315,12,3456,0.0,0,0.0,1,1,0.0,1,0,-1,3576,1.0,991.0,3052.0,4
86998,0,0.0,0.0,0.0,0.0,6424,1.136,13.726495726,25,6424,11363.636,0,0.0,1,1,0.0,2,0,-1,4440,1.0,995.0,3056.0,4
87006,0,0.0,0.0,0.0,0.0,36544,0.359,33.131459655,256,36494,3585.434,5,68.5999984741211,1,7,88.71399688720703,8,0,-1,4413,1.0,974.0,3057.0,4
87037,0,0.0,0.0,0.0,0.0,2586,1.062,5.721238938,17,2586,10625.0,0,0.0,1,1,0.0,1,0,-1,2232,1.0,1082.0,2989.0,4
87052,0,0.0,0.0,0.0,0.0,7944,1.088,14.365280289,62,7944,10877.193,0,0.0,1,2,0.0,2,0,-1,1944,1.0,1083.0,2990.0,4
87053,0,0.0,0.0,0.0,0.0,3466,0.0,1.941736694,16,3466,0.0,0,0.0,1,1,0.0,1,0,-1,3456,0.0,4.0,2993.0,4
87061,0,0.0,0.0,0.0,0.0,3570,0.0,6.030405405,18,3570,0.0,0,0.0,1,1,0.0,1,0,-1,3576,1.0,1088.0,2995.0,4
87062,0,0.0,0.0,0.0,0.0,3216,0.0,1.916567342,12,3216,0.0,0,0.0,1,1,0.0,1,0,-1,3216,0.0,4.0,2995.0,4
87065,0,0.0,0.0,0.0,0.0,6981,1.63,13.581712062,44,6981,16296.296,0,0.0,1,1,0.0,3,0,-1,2300,1.0,4831.0,15284.0,4
87066,0,0.0,0.0,0.0,0.0,3597,0.0,6.201724137,18,3597,0.0,0,0.0,1,1,0.0,1,0,-1,3576,1.0,4835.0,15280.0,4
87083,0,0.0,0.0,0.0,0.0,3468,0.0,1.604812586,16,3468,0.0,0,0.0,1,0,0.0,0,0,-1,0,0.0,4.0,2984.0,4
87085,0,0.0,0.0,0.0,0.0,3170,0.0,2.008871989,36,3170,0.0,0,0.0,1,1,0.0,1,0,-1,2592,0.0,4.0,3005.0,4
87086,0,0.0,0.0,0.0,0.0,3536,0.0,8.261682242,20,3536,0.0,0,0.0,1,2,0.0,2,0,-1,2100,1.0,1070.0,3004.0,4
87094,0,0.0,0.0,0.0,0.0,3353,0.0,2.273220338,15,3353,0.0,0,0.0,1,0,0.0,0,0,-1,0,0.0,4.0,3003.0,4
87095,0,0.0,0.0,0.0,0.0,3060,0.0,2.483766233,12,3060,0.0,0,0.0,1,1,0.0,1,0,-1,3336,0.0,4.0,2985.0,4
87110,0,0.0,0.0,0.0,0.0,3099,0.0,4.31015299,14,3099,0.0,0,0.0,1,1,0.0,1,0,-1,3216,1.0,1142.0,2951.0,4
87113,0,0.0,0.0,0.0,0.0,3498,0.0,8.269503546,18,3498,0.0,0,0.0,1,1,0.0,1,0,-1,3576,1.0,1143.0,2952.0,4
87115,0,0.0,0.0,0.0,0.0,3441,0.0,6.090265486,18,3441,0.0,0,0.0,1,1,0.0,1,0,-1,3336,1.0,1016.0,3027.0,4
87122,0,0.0,0.0,0.0,0.0,3108,0.0,1.963360707,26,3108,0.0,0,0.0,1,1,0.0,1,0,-1,3096,0.0,4.0,3027.0,4
87124,0,0.0,0.0,0.0,0.0,3404,0.0,7.091666666,16,3404,0.0,0,0.0,1,1,0.0,2,0,-1,2028,1.0,1020.0,3031.0,4
87126,0,0.0,0.0,0.0,0.0,3176,0.0,6.239685658,16,3176,0.0,0,0.0,1,1,0.0,1,0,-1,2976,1.0,1006.0,3040.0,4
87129,0,0.0,0.0,0.0,0.0,3472,0.0,2.076555023,14,3472,0.0,0,0.0,1,1,0.0,1,0,-1,3456,0.0,4.0,3022.0,4
87133,0,0.0,0.0,0.0,0.0,16810,0.232,31.716981132,64,16810,2318.841,0,0.0,1,2,0.0,2,0,-1,3036,1.0,0.0,13245.0,4
87137,0,0.0,0.0,0.0,0.0,3434,0.0,2.048926014,13,3434,0.0,0,0.0,1,1,0.0,1,0,-1,3336,0.0,4.0,3021.0,4
87138,0,0.0,0.0,0.0,0.0,3556,0.0,2.237885462,14,3556,0.0,0,0.0,1,1,0.0,1,0,-1,3336,0.0,4.0,2999.0,4
87139,0,0.0,0.0,0.0,0.0,3570,0.0,2.070765661,14,3570,0.0,0,0.0,1,1,0.0,1,0,-1,3456,0.0,4.0,3021.0,4
87140,0,0.0,0.0,0.0,0.0,3570,0.0,2.069565217,14,3570,0.0,0,0.0,1,1,0.0,1,0,-1,3456,0.0,4.0,3021.0,4
87141,0,0.0,0.0,0.0,0.0,6448,1.529,14.621315192,26,6448,15294.118,0,0.0,1,3,11.666999816894531,4,0,-1,8250,1.0,1064.0,2999.0,4
87142,0,0.0,0.0,0.0,0.0,3315,0.0,2.080979284,13,3315,0.0,0,0.0,1,1,0.0,1,0,-1,3096,0.0,4.0,2999.0,4
87145,0,0.0,0.0,0.0,0.0,3456,0.0,5.712396694,12,3456,0.0,0,0.0,1,1,0.0,1,0,-1,3456,1.0,1035.0,3021.0,4
87146,0,0.0,0.0,0.0,0.0,3472,0.0,2.031597425,14,3472,0.0,0,0.0,1,1,0.0,1,0,-1,3456,0.0,4.0,3021.0,4
87161,0,0.0,0.0,0.0,0.0,2680,0.0,6.979166666,10,2680,0.0,0,0.0,1,1,0.0,1,0,-1,864,1.0,1384.0,6128.0,4
87162,0,0.0,0.0,0.0,0.0,7544,0.979,11.805946791,46,7544,9787.234,0,0.0,1,2,30.5,3,0,-1,2556,1.0,1379.0,18797.0,4
87177,0,0.0,0.0,0.0,0.0,3356,0.0,8.266009852,12,3356,0.0,0,0.0,1,1,0.0,1,0,-1,3336,1.0,1471.0,18769.0,4
87183,0,0.0,0.0,0.0,0.0,3060,0.0,7.906976744,12,3060,0.0,0,0.0,1,1,0.0,1,0,-1,3336,1.0,1551.0,18738.0,4
87187,0,0.0,0.0,0.0,0.0,3472,0.0,3.088967971,14,3472,0.0,0,0.0,1,2,0.0,2,0,-1,2352,1.0,1551.0,18738.0,4
87194,0,0.0,0.0,0.0,0.0,3291,18.0,8.10591133,18,3291,180000.0,0,0.0,1,1,0.0,1,0,-1,3336,1.0,1471.0,18769.0,4
87200,0,0.0,0.0,0.0,0.0,9123,2.176,10.014270032,37,9093,21764.705,3,5.333000183105469,1,3,5.666999816894531,3,0,-1,3016,1.0,1552.0,22319.0,4
87213,0,0.0,0.0,0.0,0.0,6700,0.124,8.131067961,25,6700,1237.624,0,0.0,1,0,0.0,0,0,-1,0,1.0,1360.0,22256.0,4
87221,0,0.0,0.0,0.0,0.0,2151,0.0,5.845108695,8,2151,0.0,0,0.0,1,1,0.0,1,0,-1,3336,1.0,4570.0,15644.0,4
87235,0,0.0,0.0,0.0,0.0,6294,0.92,15.464373464,23,6294,9200.0,0,0.0,1,2,12.0,2,0,-1,3216,1.0,1443.0,18786.0,4
87244,0,0.0,0.0,0.0,0.0,6677,1.182,17.164524421,26,6677,11818.182,0,0.0,1,2,10.5,2,0,-1,3336,1.0,1475.0,18773.0,4
87245,0,0.0,0.0,0.0,0.0,3472,0.0,6.006920415,14,3472,0.0,0,0.0,1,1,0.0,2,0,-1,2016,1.0,1422.0,18789.0,4
87247,0,0.0,0.0,0.0,0.0,3021,0.0,7.350364963,12,3021,0.0,0,0.0,1,1,0.0,1,0,-1,2976,1.0,4168.0,16731.0,4
87254,0,0.0,0.0,0.0,0.0,6939,3.053,11.565,58,6939,30526.316,0,0.0,1,2,18.5,3,0,-1,3680,1.0,1422.0,18789.0,4
87268,0,0.0,0.0,0.0,0.0,744,0.0,1.079825834,3,744,0.0,0,0.0,1,2,37.0,2,0,-1,3336,1.0,1517.0,18745.0,4
87273,0,0.0,0.0,0.0,0.0,1092,0.0,2.93548387,4,1092,0.0,0,0.0,1,2,37.0,2,0,-1,3276,1.0,1517.0,18745.0,4
87280,0,0.0,0.0,0.0,0.0,7152,1.6,19.174262734,24,7152,16000.0,0,0.0,1,1,0.0,1,0,-1,5364,1.0,6271.0,4543.0,4
87287,0,0.0,0.0,0.0,0.0,3472,0.0,3.86636971,14,3472,0.0,0,0.0,1,1,0.0,1,0,-1,3456,0.0,4.0,22345.0,4
87288,0,0.0,0.0,0.0,0.0,3096,0.0,1.945945945,12,3096,0.0,0,0.0,1,1,0.0,1,0,-1,3096,0.0,4.0,22345.0,4
87289,0,0.0,0.0,0.0,0.0,2976,0.0,3.030549898,12,2976,0.0,0,0.0,1,1,0.0,1,0,-1,2976,0.0,4.0,22345.0,4
87291,0,0.0,0.0,0.0,0.0,3512,0.0,3.897891231,14,3512,0.0,0,0.0,1,1,0.0,1,0,-1,3456,0.0,4.0,22345.0,4
87295,0,0.0,0.0,0.0,0.0,2976,0.0,2.270022883,12,2976,0.0,0,0.0,1,1,0.0,1,0,-1,2976,0.0,4.0,18748.0,4
87296,0,0.0,0.0,0.0,0.0,2562,9.0,3.388888888,9,2562,90000.0,0,0.0,1,2,0.0,2,0,-1,1080,1.0,1505.0,6656.0,4
87298,0,0.0,0.0,0.0,0.0,3216,0.0,2.556438791,12,3216,0.0,0,0.0,1,1,0.0,1,0,-1,3216,0.0,4.0,18792.0,4
87299,0,0.0,0.0,0.0,0.0,3060,0.0,1.748571428,12,3060,0.0,0,0.0,1,1,0.0,1,0,-1,3060,0.0,4.0,7081.0,4
87301,0,0.0,0.0,0.0,0.0,3096,0.0,5.009708737,12,3096,0.0,0,0.0,1,1,0.0,1,0,-1,3096,1.0,1421.0,18793.0,4
87303,0,0.0,0.0,0.0,0.0,3336,0.0,5.532338308,12,3336,0.0,0,0.0,1,1,0.0,1,0,-1,3336,1.0,1404.0,22348.0,4
87304,0,0.0,0.0,0.0,0.0,546,0.044,1.459893048,2,546,444.444,0,0.0,1,1,0.0,1,0,-1,3060,1.0,5611.0,22340.0,4
87306,0,0.0,0.0,0.0,0.0,6492,0.471,10.538961038,24,6492,4705.882,0,0.0,1,2,27.0,2,0,-1,3198,1.0,1353.0,18807.0,4
87312,0,0.0,0.0,0.0,0.0,15274,0.099,6.431157894,64,15274,986.133,0,0.0,1,3,216.3329925537109,3,0,-1,5072,0.0,4.0,19747.0,4
87313,0,0.0,0.0,0.0,0.0,3528,0.0,6.694497153,49,3528,0.0,0,0.0,1,1,0.0,2,0,-1,2028,1.0,1422.0,18789.0,4
87316,0,0.0,0.0,0.0,0.0,5548,0.06,7.673582295,21,5528,598.291,2,140.5,1,1,0.0,1,0,-1,1080,1.0,0.0,18806.0,4
87321,0,0.0,0.0,0.0,0.0,3336,0.0,5.692832764,12,3336,0.0,0,0.0,1,1,0.0,1,0,-1,3336,1.0,1407.0,7084.0,4
87322,0,0.0,0.0,0.0,0.0,1750,0.0,4.593175853,7,1750,0.0,0,0.0,1,1,0.0,1,0,-1,5952,1.0,1476.0,18754.0,4
87327,0,0.0,0.0,0.0,0.0,3336,0.0,6.065454545,12,3336,0.0,0,0.0,1,1,0.0,1,0,-1,3456,1.0,4218.0,16723.0,4
87334,0,0.0,0.0,0.0,0.0,2988,0.0,8.032258064,11,2988,0.0,0,0.0,1,2,37.0,2,0,-1,4824,1.0,1517.0,18745.0,4
87338,0,0.0,0.0,0.0,0.0,10219,0.065,12.238323353,36,10219,652.174,0,0.0,1,2,204.0,2,0,-1,3336,1.0,0.0,19224.0,4
87344,0,0.0,0.0,0.0,0.0,2776,0.0,5.969892473,11,2776,0.0,0,0.0,1,1,0.0,1,0,-1,2976,1.0,1512.0,7580.0,4
87345,0,0.0,0.0,0.0,0.0,4234,0.793,10.352078239,23,4234,7931.034,0,0.0,1,2,18.0,2,0,-1,3276,1.0,13672.0,19230.0,4
87353,0,0.0,0.0,0.0,0.0,7022,2.032,13.324478178,63,7022,20322.58,0,0.0,1,2,18.5,3,0,-1,2472,1.0,1422.0,18789.0,4
87355,0,0.0,0.0,0.0,0.0,6553,0.046,6.067592592,26,6553,456.942,0,0.0,1,2,0.0,2,0,-1,7872,1.0,5026.0,15185.0,4
87360,0,0.0,0.0,0.0,0.0,2915,2.2,6.858823529,11,2915,22000.0,0,0.0,1,1,0.0,1,0,-1,2976,1.0,4166.0,16733.0,4
87361,0,0.0,0.0,0.0,0.0,2855,0.0,7.695417789,11,2855,0.0,0,0.0,1,1,0.0,1,0,-1,2976,1.0,4168.0,16731.0,4
87362,0,0.0,0.0,0.0,0.0,4065,0.7,7.713472485,21,4065,7000.0,0,0.0,1,2,18.5,2,0,-1,3216,1.0,1422.0,18789.0,4
87363,0,0.0,0.0,0.0,0.0,2784,0.0,7.483870967,11,2784,0.0,0,0.0,1,1,0.0,1,0,-1,2976,1.0,4168.0,16731.0,4
87376,0,0.0,0.0,0.0,0.0,6722,1.263,18.366120218,24,6722,12631.579,0,0.0,1,2,9.5,2,0,-1,3456,1.0,1479.0,18757.0,4
87382,0,0.0,0.0,0.0,0.0,2501,0.164,6.190594059,10,2501,1639.344,0,0.0,1,1,0.0,1,0,-1,2976,1.0,4949.0,7145.0,4
87384,0,0.0,0.0,0.0,0.0,834,0.0,2.100755667,3,834,0.0,0,0.0,1,1,0.0,1,0,-1,3336,1.0,4367.0,15741.0,4
87390,0,0.0,0.0,0.0,0.0,3600,0.0,8.653846153,50,3600,0.0,0,0.0,1,1,0.0,1,0,-1,3576,1.0,13672.0,19230.0,4
8742,0,0.0,0.0,0.0,0.0,526,0.0,0.779259259,2,516,0.0,1,0.0,1,0,0.0,0,0,-1,0,1.0,0.0,16756.0,4
87434,0,0.0,0.0,0.0,0.0,3485,0.0,6.900990099,13,3485,0.0,0,0.0,1,1,0.0,1,0,-1,8928,1.0,3234.0,18577.0,4
87451,0,0.0,0.0,0.0,0.0,3341,0.0,7.86117647,13,3341,0.0,0,0.0,1,1,0.0,1,0,-1,3336,1.0,4166.0,16733.0,4
